,ID,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,AGE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,TARGET,CODE_GENDER_M,FLAG_OWN_CAR_Y,FLAG_OWN_REALTY_Y
18521,5053522,0,112500.0,4,4,1,1,40,0,1,0,10,2,1,0,0,1
18522,5053523,0,112500.0,4,4,1,1,40,0,1,0,10,2,0,0,0,1
18523,5053524,0,112500.0,4,4,1,1,40,0,1,0,10,2,0,0,0,1
18524,5053525,0,112500.0,4,4,1,1,40,0,1,0,10,2,0,0,0,1
18525,5053527,0,216000.0,1,1,3,1,56,0,0,0,18,1,0,0,0,1
18526,5053529,0,216000.0,1,1,3,1,56,0,0,0,18,1,0,0,0,1
18527,5053530,0,216000.0,1,1,3,1,56,0,0,0,18,1,0,0,0,1
18528,5053532,0,216000.0,1,1,3,1,56,0,0,0,18,1,0,0,0,1
18529,5053533,0,216000.0,1,1,3,1,56,0,0,0,18,1,0,0,0,1
18530,5053534,0,216000.0,1,1,3,1,56,0,0,0,18,1,0,0,0,1
18531,5053535,0,216000.0,1,1,3,1,56,0,0,0,18,1,0,0,0,1
18532,5053536,0,216000.0,1,1,3,1,56,0,0,0,18,1,0,0,0,1
18533,5053537,0,216000.0,1,1,3,1,56,0,0,0,18,1,0,0,0,1
18535,5053539,1,157500.0,4,4,2,1,41,0,0,0,16,2,1,1,1,0
18536,5053540,0,67500.0,4,4,3,1,25,0,0,0,8,1,0,0,0,1
18537,5053541,1,252000.0,4,2,1,1,31,0,1,0,18,3,0,1,1,1
18538,5053542,1,252000.0,4,2,1,1,31,0,1,0,18,3,0,1,1,1
18539,5053544,1,252000.0,4,2,1,1,31,0,1,0,18,3,0,1,1,1
18540,5053545,0,135000.0,4,4,1,1,58,0,1,0,8,2,0,1,1,1
18541,5053548,0,135000.0,4,4,1,1,58,0,1,0,8,2,0,1,1,1
18542,5053549,0,135000.0,4,4,1,1,58,0,1,0,8,2,0,1,1,1
18543,5053550,1,193500.0,4,4,1,1,29,1,0,0,3,3,0,1,1,1
18544,5053551,1,193500.0,4,4,1,1,29,1,0,0,3,3,0,1,1,1
18545,5053553,1,193500.0,4,4,1,1,29,1,0,0,3,3,0,1,1,1
18546,5053554,1,193500.0,4,4,1,1,29,1,0,0,3,3,0,1,1,1
18547,5053555,1,193500.0,4,4,1,1,29,1,0,0,3,3,0,1,1,1
18548,5053556,1,193500.0,4,4,1,1,29,1,0,0,3,3,0,1,1,1
18549,5053557,1,193500.0,4,4,1,1,29,1,0,0,3,3,0,1,1,1
18550,5053558,1,193500.0,4,4,1,1,29,1,0,0,3,3,0,1,1,1
18551,5053559,1,193500.0,4,4,1,1,29,1,0,0,3,3,0,1,1,1
18552,5053560,1,193500.0,4,4,1,1,29,1,0,0,3,3,0,1,1,1
18553,5053561,1,193500.0,4,4,1,1,29,1,0,0,3,3,0,1,1,1
18554,5053562,1,193500.0,4,4,1,1,29,1,0,0,3,3,0,1,1,1
18555,5053563,1,193500.0,4,4,1,1,29,1,0,0,3,3,0,1,1,1
18556,5053564,1,193500.0,4,4,1,1,29,1,0,0,3,3,0,1,1,1
18558,5053565,2,157500.0,0,1,1,1,33,0,0,0,6,4,0,0,0,1
18559,5053566,2,157500.0,0,1,1,1,33,0,0,0,6,4,0,0,0,1
18560,5053567,2,157500.0,0,1,1,1,33,0,0,0,6,4,0,0,0,1
18561,5053568,2,157500.0,0,1,1,1,33,0,0,0,6,4,0,0,0,1
18562,5053569,2,157500.0,0,1,1,1,33,0,0,0,6,4,0,0,0,1
18563,5053570,2,157500.0,0,1,1,1,33,0,0,0,6,4,0,0,0,1
18564,5053571,2,157500.0,0,1,1,1,33,0,0,0,6,4,0,0,0,1
18565,5053572,2,157500.0,0,1,1,1,33,0,0,0,6,4,0,0,0,1
18566,5053573,2,157500.0,0,1,1,1,33,0,0,0,6,4,0,0,0,1
18567,5053574,2,157500.0,0,1,1,1,33,0,0,0,6,4,0,0,0,1
18568,5053576,2,157500.0,0,1,1,1,33,0,0,0,6,4,0,0,0,1
18569,5053578,2,157500.0,0,1,1,1,33,0,0,0,6,4,0,0,0,1
18570,5053579,2,157500.0,0,1,1,1,33,0,0,0,6,4,1,0,0,1
18571,5053580,2,157500.0,0,1,1,1,33,0,0,0,6,4,0,0,0,1
18572,5053581,2,157500.0,0,1,1,1,33,0,0,0,6,4,0,0,0,1
18573,5053582,2,157500.0,0,1,1,1,33,0,0,0,6,4,0,0,0,1
18574,5053583,0,405000.0,4,1,1,1,30,0,0,0,10,2,0,1,1,1
18575,5053585,0,405000.0,4,1,1,1,30,0,0,0,10,2,0,1,1,1
18576,5053586,0,405000.0,4,1,1,1,30,0,0,0,10,2,0,1,1,1
18577,5053587,0,405000.0,4,1,1,1,30,0,0,0,10,2,0,1,1,1
18578,5053588,0,405000.0,4,1,1,1,30,0,0,0,10,2,0,1,1,1
18579,5053589,0,405000.0,4,1,1,1,30,0,0,0,10,2,0,1,1,1
18580,5053590,0,405000.0,4,1,1,1,30,0,0,0,10,2,0,1,1,1
18581,5053591,0,405000.0,4,1,1,1,30,0,0,0,10,2,0,1,1,1
18583,5053592,1,117000.0,4,3,4,1,48,0,1,0,18,2,0,0,0,1
18584,5053593,0,225000.0,4,4,1,1,38,0,0,0,18,2,0,0,1,1
18585,5053594,0,225000.0,4,4,1,1,38,0,0,0,18,2,0,0,1,1
18586,5053595,0,225000.0,4,4,1,1,38,0,0,0,18,2,0,0,1,1
18587,5053596,0,225000.0,4,4,1,1,38,0,0,0,18,2,0,0,1,1
18588,5053597,0,225000.0,4,4,1,1,38,0,0,0,18,2,0,0,1,1
18589,5053598,0,225000.0,4,4,1,1,38,0,0,0,18,2,0,0,1,1
18590,5053599,0,225000.0,4,4,1,1,38,0,0,0,18,2,0,0,1,1
18591,5053600,0,225000.0,4,4,1,1,38,0,0,0,18,2,0,0,1,1
18592,5053601,0,270000.0,4,4,1,2,58,0,0,0,8,2,0,0,0,1
18593,5053602,0,270000.0,4,4,1,2,58,0,0,0,8,2,0,0,0,1
18594,5053603,0,270000.0,4,4,1,2,58,0,0,0,8,2,0,0,0,1
18595,5053604,0,270000.0,4,4,1,2,58,0,0,0,8,2,0,0,0,1
18596,5053605,0,270000.0,4,4,1,2,58,0,0,0,8,2,0,0,0,1
18597,5053606,0,270000.0,4,4,1,2,58,0,0,0,8,2,0,0,0,1
18598,5053607,0,270000.0,4,4,1,2,58,0,0,0,8,2,0,0,0,1
18599,5053610,0,112500.0,4,4,1,2,56,0,0,0,18,2,0,0,0,1
18600,5053611,0,112500.0,4,4,1,2,56,0,0,0,18,2,0,0,0,1
18601,5053612,0,112500.0,4,4,1,2,56,0,0,0,18,2,0,0,0,1
18602,5053613,0,112500.0,4,4,1,2,56,0,0,0,18,2,0,0,0,1
18603,5053614,0,112500.0,4,4,1,2,56,0,0,0,18,2,0,0,0,1
18604,5053615,0,112500.0,4,4,1,2,56,0,0,0,18,2,0,0,0,1
18605,5053616,0,112500.0,4,4,1,2,56,0,0,0,18,2,0,0,0,1
18606,5053617,0,112500.0,4,4,1,2,56,0,0,0,18,2,0,0,0,1
18607,5053618,0,112500.0,4,4,1,2,56,0,0,0,18,2,0,0,0,1
18608,5053619,0,112500.0,4,4,1,2,56,0,0,0,18,2,0,0,0,1
18609,5053620,0,112500.0,4,4,1,2,56,0,0,0,18,2,0,0,0,1
18610,5053621,0,112500.0,4,4,1,2,56,0,0,0,18,2,0,0,0,1
18611,5053622,0,112500.0,4,4,1,2,56,0,0,0,18,2,0,0,0,1
18612,5053623,0,112500.0,4,4,1,2,56,0,0,0,18,2,0,0,0,1
18613,5053624,0,112500.0,4,4,1,2,56,0,0,0,18,2,0,0,0,1
18615,5053627,0,81000.0,1,4,1,1,60,0,1,0,18,2,0,0,0,1
18616,5053628,0,81000.0,1,4,1,1,60,0,1,0,18,2,0,0,0,1
18617,5053630,0,81000.0,1,4,1,1,60,0,1,0,18,2,0,0,0,1
18618,5053631,1,112500.0,4,4,2,1,41,0,0,0,14,2,0,0,0,1
18619,5053632,1,112500.0,4,4,2,1,41,0,0,0,14,2,0,0,0,1
18620,5053634,1,112500.0,4,4,2,1,41,0,0,0,14,2,0,0,0,1
18621,5053635,0,225000.0,1,1,2,1,60,0,0,0,18,1,0,0,0,0
18622,5053636,0,225000.0,1,1,2,1,60,0,0,0,18,1,1,0,0,0
18623,5053637,0,225000.0,1,1,2,1,60,0,0,0,18,1,0,0,0,0
18624,5053638,0,360000.0,0,1,1,1,56,0,1,0,10,2,0,1,0,0
18625,5053641,0,360000.0,0,1,1,1,56,0,1,0,10,2,0,1,0,0
18626,5053642,0,360000.0,0,1,1,1,56,0,1,0,10,2,0,1,0,0
18627,5053643,0,360000.0,0,1,1,1,56,0,1,0,10,2,0,1,0,0
18628,5053644,0,360000.0,0,1,1,1,56,0,1,0,10,2,1,1,0,0
18629,5053645,0,360000.0,0,1,1,1,56,0,1,0,10,2,1,1,0,0
18630,5053646,0,360000.0,0,1,1,1,56,0,1,0,10,2,0,1,0,0
18631,5053651,0,360000.0,0,1,1,1,56,0,1,0,10,2,1,1,0,0
18632,5053652,0,360000.0,0,1,1,1,56,0,1,0,10,2,0,1,0,0
18634,5053653,2,360000.0,0,4,3,1,37,0,0,0,14,3,0,0,0,1
18635,5053654,2,360000.0,0,4,3,1,37,0,0,0,14,3,0,0,0,1
18636,5053655,2,360000.0,0,4,3,1,37,0,0,0,14,3,0,0,0,1
18637,5053658,2,360000.0,0,4,3,1,37,0,0,0,14,3,0,0,0,1
18638,5053659,2,360000.0,0,4,3,1,37,0,0,0,14,3,0,0,0,1
18639,5053660,0,270000.0,1,4,4,1,64,0,0,0,18,1,0,0,0,1
18640,5053661,0,270000.0,1,4,4,1,64,0,0,0,18,1,0,0,0,1
18641,5053664,0,270000.0,1,4,4,1,64,0,0,0,18,1,0,0,0,1
18642,5053665,0,270000.0,1,4,4,1,64,0,0,0,18,1,0,0,0,1
18643,5053666,0,270000.0,1,4,4,1,64,0,0,0,18,1,0,0,0,1
18646,5053667,1,45000.0,4,4,1,1,30,0,0,0,8,3,0,0,1,0
18647,5053668,1,45000.0,4,4,1,1,30,0,0,0,8,3,0,0,1,0
18648,5053669,1,45000.0,4,4,1,1,30,0,0,0,8,3,0,0,1,0
18649,5053670,0,225000.0,0,4,3,1,33,0,1,0,6,1,0,0,1,1
18650,5053671,0,225000.0,0,4,3,1,33,0,1,0,6,1,0,0,1,1
18651,5053672,0,225000.0,0,4,3,1,33,0,1,0,6,1,0,0,1,1
18652,5053673,0,225000.0,0,4,3,1,33,0,1,0,6,1,1,0,1,1
18653,5053674,0,225000.0,0,4,3,1,33,0,1,0,6,1,1,0,1,1
18654,5053675,0,225000.0,0,4,3,1,33,0,1,0,6,1,0,0,1,1
18655,5053676,0,225000.0,0,4,3,1,33,0,1,0,6,1,1,0,1,1
18656,5053677,0,225000.0,0,4,3,1,33,0,1,0,6,1,1,0,1,1
18657,5053678,0,225000.0,0,4,3,1,33,0,1,0,6,1,0,0,1,1
18658,5053679,0,225000.0,0,4,3,1,33,0,1,0,6,1,1,0,1,1
18659,5053680,0,225000.0,0,4,3,1,33,0,1,0,6,1,0,0,1,1
18662,5053683,1,225000.0,4,4,1,1,44,0,0,0,4,3,0,1,1,1
18663,5053684,1,225000.0,4,4,1,1,44,0,0,0,4,3,0,1,1,1
18664,5053687,1,225000.0,4,4,1,1,44,0,0,0,4,3,0,1,1,1
18665,5053688,1,225000.0,4,4,1,1,44,0,0,0,4,3,0,1,1,1
18666,5053689,1,225000.0,4,4,1,1,44,0,0,0,4,3,0,1,1,1
18667,5053693,0,180000.0,4,4,1,1,48,0,0,0,5,2,0,0,0,1
18668,5053694,0,180000.0,4,4,1,1,48,0,0,0,5,2,0,0,0,1
18669,5053695,0,180000.0,4,4,1,1,48,0,0,0,5,2,0,0,0,1
18670,5053696,0,180000.0,4,4,1,1,48,0,0,0,5,2,0,0,0,1
18672,5053697,0,112500.0,4,4,1,1,28,0,0,0,18,2,1,0,0,1
18673,5053698,0,193500.0,4,4,1,2,49,0,0,0,2,2,0,0,0,1
18674,5053702,0,193500.0,4,4,1,2,49,0,0,0,2,2,0,0,0,1
18675,5053703,0,193500.0,4,4,1,2,49,0,0,0,2,2,0,0,0,1
18676,5053704,0,225000.0,4,1,1,1,38,0,0,0,10,2,0,0,0,1
18677,5053705,0,225000.0,4,1,1,1,38,0,0,0,10,2,0,0,0,1
18678,5053706,0,225000.0,4,1,1,1,38,0,0,0,10,2,0,0,0,1
18679,5053707,1,135000.0,4,4,2,1,46,0,0,0,8,2,0,1,0,1
18680,5053708,1,135000.0,4,4,2,1,46,0,0,0,8,2,0,1,0,1
18681,5053709,1,135000.0,4,4,2,1,46,0,0,0,8,2,0,1,0,1
18682,5053710,1,135000.0,4,4,2,1,46,0,0,0,8,2,0,1,0,1
18683,5053711,2,157500.0,0,2,1,1,35,0,0,1,18,4,0,0,1,0
18684,5053712,2,157500.0,0,2,1,1,35,0,0,1,18,4,0,0,1,0
18685,5053713,1,225000.0,4,1,2,1,41,0,0,0,3,2,0,0,1,1
18686,5053714,1,225000.0,4,1,2,1,41,0,0,0,3,2,0,0,1,1
18687,5053715,1,225000.0,4,1,2,1,41,0,0,0,3,2,0,0,1,1
18688,5053716,1,225000.0,4,1,2,1,41,0,0,0,3,2,0,0,1,1
18689,5053717,1,225000.0,4,1,2,1,41,0,0,0,3,2,0,0,1,1
18690,5053718,1,225000.0,4,1,2,1,41,0,0,0,3,2,0,0,1,1
18691,5053719,1,225000.0,4,1,2,1,41,0,0,0,3,2,0,0,1,1
18692,5053720,1,225000.0,4,1,2,1,41,0,0,0,3,2,0,0,1,1
18693,5053721,1,225000.0,4,1,2,1,41,0,0,0,3,2,0,0,1,1
18694,5053722,1,225000.0,4,1,2,1,41,0,0,0,3,2,0,0,1,1
18695,5053723,1,225000.0,4,1,2,1,41,0,0,0,3,2,0,0,1,1
18696,5053724,1,225000.0,4,1,2,1,41,0,0,0,3,2,0,0,1,1
18697,5053725,1,225000.0,4,1,2,1,41,0,0,0,3,2,0,0,1,1
18698,5053726,1,225000.0,4,1,2,1,41,0,0,0,3,2,0,0,1,1
18699,5053727,1,225000.0,4,1,2,1,41,0,0,0,3,2,0,0,1,1
18700,5053728,1,225000.0,4,1,2,1,41,0,0,0,3,2,0,0,1,1
18701,5053729,1,225000.0,4,1,2,1,41,0,0,0,3,2,0,0,1,1
18702,5053730,1,225000.0,4,1,2,1,41,0,0,0,3,2,0,0,1,1
18703,5053731,1,225000.0,4,1,2,1,41,0,0,0,3,2,0,0,1,1
18704,5053732,0,103500.0,2,4,4,1,49,0,1,0,3,1,0,0,0,1
18705,5053733,0,103500.0,2,4,4,1,49,0,1,0,3,1,1,0,0,1
18706,5053734,0,103500.0,2,4,4,1,49,0,1,0,3,1,0,0,0,1
18707,5053735,0,103500.0,2,4,4,1,49,0,1,0,3,1,0,0,0,1
18709,5053740,0,360000.0,2,1,1,1,44,0,1,0,10,2,0,0,0,1
18710,5053742,0,360000.0,2,1,1,1,44,0,1,0,10,2,0,0,0,1
18711,5053743,0,360000.0,2,1,1,1,44,0,1,0,10,2,0,0,0,1
18712,5053744,0,360000.0,2,1,1,1,44,0,1,0,10,2,0,0,0,1
18713,5053748,0,135000.0,4,1,3,1,33,1,0,0,18,1,0,0,0,0
18714,5053749,1,135000.0,0,1,1,1,28,0,0,0,14,3,0,0,0,1
18715,5053750,1,135000.0,0,1,1,1,28,0,0,0,14,3,0,0,0,1
18716,5053751,1,135000.0,0,1,1,1,28,0,0,0,14,3,0,0,0,1
18717,5053752,1,135000.0,0,1,1,1,28,0,0,0,14,3,0,0,0,1
18718,5053753,1,135000.0,0,1,1,1,28,0,0,0,14,3,0,0,0,1
18719,5053754,1,135000.0,0,1,1,1,28,0,0,0,14,3,0,0,0,1
18720,5053755,1,135000.0,0,1,1,1,28,0,0,0,14,3,0,0,0,1
18721,5053756,1,135000.0,0,1,1,1,28,0,0,0,14,3,0,0,0,1
18722,5053757,1,135000.0,0,1,1,1,28,0,0,0,14,3,0,0,0,1
18723,5053760,0,360000.0,4,4,1,1,40,1,1,0,2,2,0,0,0,1
18724,5053761,0,360000.0,4,4,1,1,40,1,1,0,2,2,0,0,0,1
18725,5053763,0,360000.0,4,4,1,1,40,1,1,0,2,2,1,0,0,1
18726,5053764,0,360000.0,4,4,1,1,40,1,1,0,2,2,0,0,0,1
18727,5053765,0,360000.0,4,4,1,1,40,1,1,0,2,2,0,0,0,1
18728,5053766,0,360000.0,4,4,1,1,40,1,1,0,2,2,0,0,0,1
18729,5053768,0,360000.0,4,4,1,1,40,1,1,0,2,2,0,0,0,1
18730,5053769,0,360000.0,4,4,1,1,40,1,1,0,2,2,0,0,0,1
18731,5053770,0,360000.0,4,4,1,1,40,1,1,0,2,2,0,0,0,1
18732,5053771,0,360000.0,4,4,1,1,40,1,1,0,2,2,0,0,0,1
18734,5053772,1,135000.0,4,1,1,1,37,0,0,0,18,3,1,0,0,1
18735,5053779,1,135000.0,4,1,1,1,37,0,0,0,18,3,0,0,0,1
18737,5053780,0,157500.0,0,4,4,1,53,0,1,0,8,1,0,0,1,1
18738,5053781,0,157500.0,0,4,4,1,53,0,1,0,8,1,0,0,1,1
18739,5053783,0,157500.0,0,4,4,1,53,0,1,0,8,1,0,0,1,1
18740,5053784,0,157500.0,0,4,4,1,53,0,1,0,8,1,0,0,1,1
18741,5053785,0,157500.0,0,4,4,1,53,0,1,0,8,1,0,0,1,1
18744,5053790,0,225000.0,4,1,1,1,45,0,0,0,18,2,0,0,1,1
18745,5053791,0,225000.0,4,1,1,1,45,0,0,0,18,2,0,0,1,1
18746,5053798,0,225000.0,4,1,1,1,45,0,0,0,18,2,0,0,1,1
18747,5053799,0,225000.0,4,1,1,1,45,0,0,0,18,2,0,0,1,1
18748,5053800,0,225000.0,4,1,1,1,45,0,0,0,18,2,0,0,1,1
18750,5053802,0,180000.0,4,1,1,1,41,0,0,0,3,2,1,1,0,0
18751,5053804,0,180000.0,4,1,1,1,41,0,0,0,3,2,0,1,0,0
18752,5053806,0,180000.0,4,1,1,1,41,0,0,0,3,2,0,1,0,0
18753,5053807,0,180000.0,4,1,1,1,41,0,0,0,3,2,0,1,0,0
18754,5053808,0,180000.0,4,1,1,1,41,0,0,0,3,2,0,1,0,0
18755,5053809,0,180000.0,4,1,1,1,41,0,0,0,3,2,0,1,0,0
18758,5053810,0,81000.0,1,4,4,1,64,0,1,0,18,1,0,0,0,1
18759,5053811,1,90000.0,0,4,1,5,23,0,0,0,8,3,0,1,0,1
18760,5053812,1,90000.0,0,4,1,5,23,0,0,0,8,3,0,1,0,1
18761,5053814,0,135000.0,4,4,1,1,40,0,1,0,8,2,0,1,1,1
18762,5053815,0,135000.0,4,4,1,1,40,0,1,0,8,2,0,1,1,1
18763,5053818,0,135000.0,4,4,1,1,40,0,1,0,8,2,0,1,1,1
18764,5053819,0,135000.0,4,4,1,1,40,0,1,0,8,2,0,1,1,1
18765,5053820,0,135000.0,4,4,1,1,40,0,1,0,8,2,0,1,1,1
18766,5053821,0,135000.0,4,4,1,1,40,0,1,0,8,2,0,1,1,1
18769,5053822,0,180000.0,4,2,3,1,30,0,0,0,8,1,0,1,1,1
18770,5053823,0,180000.0,4,2,3,1,30,0,0,0,8,1,0,1,1,1
18771,5053824,0,180000.0,4,2,3,1,30,0,0,0,8,1,0,1,1,1
18772,5053825,0,180000.0,4,2,3,1,30,0,0,0,8,1,0,1,1,1
18773,5053826,0,180000.0,4,2,3,1,30,0,0,0,8,1,0,1,1,1
18774,5053827,0,180000.0,4,2,3,1,30,0,0,0,8,1,0,1,1,1
18777,5053828,0,112500.0,2,4,1,1,51,0,0,0,6,2,0,0,0,1
18778,5053831,0,112500.0,2,4,1,1,51,0,0,0,6,2,0,0,0,1
18779,5053835,0,112500.0,2,4,1,1,51,0,0,0,6,2,0,0,0,1
18780,5053836,0,112500.0,2,4,1,1,51,0,0,0,6,2,0,0,0,1
18781,5053837,0,112500.0,2,4,1,1,51,0,0,0,6,2,0,0,0,1
18782,5053838,0,112500.0,2,4,1,1,51,0,0,0,6,2,0,0,0,1
18783,5053839,0,112500.0,2,4,1,1,51,0,0,0,6,2,0,0,0,1
18784,5053840,0,112500.0,2,4,1,1,51,0,0,0,6,2,0,0,0,1
18785,5053842,0,184500.0,4,4,1,2,49,0,0,0,8,2,0,1,1,0
18786,5053843,0,184500.0,4,4,1,2,49,0,0,0,8,2,0,1,1,0
18787,5053844,0,184500.0,4,4,1,2,49,0,0,0,8,2,0,1,1,0
18788,5053845,0,184500.0,4,4,1,2,49,0,0,0,8,2,0,1,1,0
18789,5053846,0,184500.0,4,4,1,2,49,0,0,0,8,2,0,1,1,0
18790,5053847,0,184500.0,4,4,1,2,49,0,0,0,8,2,0,1,1,0
18791,5053848,0,184500.0,4,4,1,2,49,0,0,0,8,2,0,1,1,0
18792,5053849,0,184500.0,4,4,1,2,49,0,0,0,8,2,0,1,1,0
18793,5053850,0,184500.0,4,4,1,2,49,0,0,0,8,2,0,1,1,0
18794,5053851,0,184500.0,4,4,1,2,49,0,0,0,8,2,0,1,1,0
18795,5053852,0,184500.0,4,4,1,2,49,0,0,0,8,2,0,1,1,0
18796,5053853,0,184500.0,4,4,1,2,49,0,0,0,8,2,0,1,1,0
18797,5053854,0,184500.0,4,4,1,2,49,0,0,0,8,2,0,1,1,0
18800,5053855,2,121500.0,4,4,1,1,30,0,0,0,8,4,0,1,1,1
18801,5053856,2,121500.0,4,4,1,1,30,0,0,0,8,4,0,1,1,1
18802,5053858,2,121500.0,4,4,1,1,30,0,0,0,8,4,0,1,1,1
18803,5053859,2,121500.0,4,4,1,1,30,0,0,0,8,4,0,1,1,1
18804,5053860,2,121500.0,4,4,1,1,30,0,0,0,8,4,0,1,1,1
18805,5053861,2,121500.0,4,4,1,1,30,0,0,0,8,4,0,1,1,1
18806,5053862,2,121500.0,4,4,1,1,30,0,0,0,8,4,0,1,1,1
18810,5053864,1,157500.0,4,1,1,1,36,0,0,0,14,3,0,0,0,0
18811,5053865,1,157500.0,4,1,1,1,36,0,0,0,14,3,0,0,0,0
18812,5053866,1,157500.0,4,1,1,1,36,0,0,0,14,3,0,0,0,0
18813,5053867,0,337500.0,2,1,3,1,43,1,1,0,10,1,0,0,0,1
18814,5053869,0,337500.0,2,1,3,1,43,1,1,0,10,1,0,0,0,1
18815,5053870,1,157500.0,4,4,1,1,32,0,0,0,18,3,0,1,1,1
18816,5053871,1,157500.0,4,4,1,1,32,0,0,0,18,3,0,1,1,1
18817,5053872,1,157500.0,4,4,1,1,32,0,0,0,18,3,0,1,1,1
18818,5053873,1,157500.0,4,4,1,1,32,0,0,0,18,3,0,1,1,1
18819,5053874,0,112500.0,0,4,0,1,27,0,0,0,8,2,0,1,0,1
18820,5053875,0,112500.0,0,4,0,1,27,0,0,0,8,2,0,1,0,1
18821,5053876,2,157500.0,0,1,1,1,43,0,0,0,10,4,0,0,1,1
18822,5053877,2,157500.0,0,1,1,1,43,0,0,0,10,4,0,0,1,1
18823,5053878,2,157500.0,0,1,1,1,43,0,0,0,10,4,0,0,1,1
18824,5053879,2,157500.0,0,1,1,1,43,0,0,0,10,4,0,0,1,1
18825,5053880,2,157500.0,0,1,1,1,43,0,0,0,10,4,0,0,1,1
18826,5053881,2,157500.0,0,1,1,1,43,0,0,0,10,4,0,0,1,1
18827,5053882,2,157500.0,0,1,1,1,43,0,0,0,10,4,0,0,1,1
18829,5053884,0,90000.0,2,4,2,1,39,0,0,0,18,1,0,0,0,1
18830,5053886,0,90000.0,2,4,2,1,39,0,0,0,18,1,0,0,0,1
18831,5053887,0,90000.0,2,4,2,1,39,0,0,0,18,1,0,0,0,1
18832,5053888,0,90000.0,2,4,2,1,39,0,0,0,18,1,0,0,0,1
18833,5053889,0,90000.0,2,4,2,1,39,0,0,0,18,1,0,0,0,1
18834,5053890,0,90000.0,2,4,2,1,39,0,0,0,18,1,0,0,0,1
18835,5053891,0,90000.0,2,4,2,1,39,0,0,0,18,1,0,0,0,1
18836,5053892,0,90000.0,2,4,2,1,39,0,0,0,18,1,0,0,0,1
18837,5053893,0,90000.0,2,4,2,1,39,0,0,0,18,1,0,0,0,1
18838,5053894,0,90000.0,2,4,2,1,39,0,0,0,18,1,0,0,0,1
18839,5053895,0,90000.0,2,4,2,1,39,0,0,0,18,1,0,0,0,1
18840,5053896,0,90000.0,2,4,2,1,39,0,0,0,18,1,0,0,0,1
18841,5053897,0,90000.0,2,4,2,1,39,0,0,0,18,1,0,0,0,1
18842,5053898,0,90000.0,2,4,2,1,39,0,0,0,18,1,0,0,0,1
18843,5053899,0,90000.0,2,4,2,1,39,0,0,0,18,1,0,0,0,1
18844,5053900,0,90000.0,2,4,2,1,39,0,0,0,18,1,0,0,0,1
18845,5053902,0,90000.0,2,4,2,1,39,0,0,0,18,1,0,0,0,1
18846,5053903,0,90000.0,2,4,2,1,39,0,0,0,18,1,0,0,0,1
18847,5053904,0,90000.0,2,4,2,1,39,0,0,0,18,1,0,0,0,1
18848,5053905,0,90000.0,2,4,2,1,39,0,0,0,18,1,0,0,0,1
18849,5053906,0,90000.0,2,4,2,1,39,0,0,0,18,1,0,0,0,1
18851,5053907,0,157500.0,4,4,3,1,29,0,0,0,8,1,0,1,1,0
18852,5053908,0,157500.0,4,4,3,1,29,0,0,0,8,1,0,1,1,0
18853,5053910,0,225000.0,4,1,0,1,40,0,0,0,10,2,0,0,1,0
18854,5053911,0,225000.0,4,1,0,1,40,0,0,0,10,2,0,0,1,0
18855,5053912,0,225000.0,4,1,0,1,40,0,0,0,10,2,0,0,1,0
18856,5053913,0,225000.0,4,1,0,1,40,0,0,0,10,2,0,0,1,0
18857,5053915,0,225000.0,4,1,0,1,40,0,0,0,10,2,0,0,1,0
18858,5053916,0,225000.0,4,1,0,1,40,0,0,0,10,2,0,0,1,0
18859,5053917,0,225000.0,4,1,0,1,40,0,0,0,10,2,0,0,1,0
18860,5053918,0,225000.0,4,1,0,1,40,0,0,0,10,2,0,0,1,0
18861,5053919,0,225000.0,4,1,0,1,40,0,0,0,10,2,0,0,1,0
18863,5053920,1,202500.0,4,3,0,1,40,1,1,0,4,3,0,1,0,0
18864,5053921,1,202500.0,4,3,0,1,40,1,1,0,4,3,0,1,0,0
18865,5053922,1,202500.0,4,3,0,1,40,1,1,0,4,3,0,1,0,0
18867,5053923,0,270000.0,4,4,1,1,50,1,1,0,4,2,0,0,0,0
18868,5053924,0,270000.0,4,4,1,1,50,1,1,0,4,2,0,0,0,0
18869,5053925,0,270000.0,4,4,1,1,50,1,1,0,4,2,0,0,0,0
18870,5053926,0,270000.0,4,4,1,1,50,1,1,0,4,2,0,0,0,0
18871,5053927,0,270000.0,4,4,1,1,50,1,1,0,4,2,0,0,0,0
18872,5053928,0,270000.0,4,4,1,1,50,1,1,0,4,2,0,0,0,0
18873,5053929,0,270000.0,4,4,1,1,50,1,1,0,4,2,0,0,0,0
18874,5053930,0,270000.0,4,4,1,1,50,1,1,0,4,2,0,0,0,0
18875,5053932,0,225000.0,1,1,1,1,60,0,1,0,18,2,0,0,0,0
18876,5053933,0,292500.0,0,1,1,1,49,0,1,0,0,2,0,0,0,0
18877,5053935,0,292500.0,0,1,1,1,49,0,1,0,0,2,0,0,0,0
18878,5053936,0,292500.0,0,1,1,1,49,0,1,0,0,2,1,0,0,0
18879,5053937,0,292500.0,0,1,1,1,49,0,1,0,0,2,0,0,0,0
